cr_id,gender,age,race
1000980,MALE,27.0,BLACK
1000981,MALE,50.0,BLACK
1000982,FEMALE,31.0,BLACK
1000983,FEMALE,,BLACK
1000984,MALE,56.0,BLACK
1000985,FEMALE,30.0,BLACK
1000986,FEMALE,79.0,BLACK
1000987,FEMALE,48.0,HISPANIC
1000988,FEMALE,,BLACK
1000989,MALE,54.0,ASIAN/PACIFIC ISLANDER
1000990,MALE,55.0,WHITE
1000991,MALE,43.0,BLACK
1000992,MALE,41.0,BLACK
1000993,FEMALE,44.0,WHITE
1000994,MALE,65.0,WHITE
1000995,FEMALE,,HISPANIC
1000996,MALE,45.0,BLACK
1000997,MALE,45.0,BLACK
1000998,MALE,50.0,BLACK
1001001,FEMALE,56.0,BLACK
1001002,MALE,42.0,WHITE
1001003,MALE,46.0,WHITE
1001004,MALE,62.0,WHITE
1001005,MALE,62.0,WHITE
1001008,MALE,,
1001009,MALE,43.0,BLACK
1001010,FEMALE,30.0,WHITE
1001011,MALE,,BLACK
1001012,MALE,51.0,BLACK
1001013,MALE,,BLACK
1001013,FEMALE,28.0,BLACK
1001014,FEMALE,55.0,BLACK
1001015,FEMALE,27.0,BLACK
1001016,MALE,50.0,WHITE
1001016,FEMALE,49.0,WHITE
1001016,MALE,52.0,HISPANIC
1001017,FEMALE,,BLACK
1001018,MALE,31.0,BLACK
1001019,FEMALE,53.0,BLACK
1001020,MALE,55.0,BLACK
1001021,MALE,74.0,BLACK
1001023,MALE,33.0,BLACK
1001024,FEMALE,35.0,BLACK
1001025,MALE,63.0,HISPANIC
1001026,MALE,39.0,HISPANIC
1001027,MALE,37.0,BLACK
1001028,MALE,46.0,HISPANIC
1001028,MALE,,BLACK
1001029,MALE,31.0,BLACK
1001030,FEMALE,36.0,BLACK
1001031,FEMALE,43.0,BLACK
1001031,FEMALE,63.0,BLACK
1001033,FEMALE,45.0,BLACK
1001035,FEMALE,39.0,BLACK
1001035,MALE,23.0,BLACK
1001035,FEMALE,41.0,BLACK
1001037,FEMALE,47.0,BLACK
1001038,FEMALE,57.0,WHITE
1001038,MALE,75.0,WHITE
1001039,MALE,49.0,BLACK
1001040,FEMALE,35.0,WHITE
1001041,MALE,55.0,BLACK
1001042,MALE,63.0,BLACK
1001043,MALE,38.0,BLACK
1001044,FEMALE,37.0,BLACK
1001045,MALE,34.0,BLACK
1001046,MALE,52.0,BLACK
1001048,MALE,34.0,BLACK
1001050,FEMALE,63.0,WHITE
1001052,MALE,34.0,BLACK
1001053,MALE,60.0,BLACK
1001054,MALE,28.0,HISPANIC
1001055,FEMALE,40.0,BLACK
1001056,MALE,43.0,WHITE
1001057,MALE,53.0,WHITE
1001059,MALE,46.0,BLACK
1001060,MALE,42.0,BLACK
1001061,MALE,35.0,BLACK
1001062,MALE,46.0,BLACK
1001063,MALE,38.0,BLACK
1001064,FEMALE,52.0,BLACK
1001065,MALE,54.0,BLACK
1001066,FEMALE,77.0,BLACK
1001067,MALE,,BLACK
1001068,MALE,47.0,HISPANIC
1001069,MALE,,BLACK
1001070,MALE,38.0,BLACK
1001072,MALE,35.0,BLACK
1001073,MALE,43.0,HISPANIC
1001074,FEMALE,39.0,BLACK
1001076,MALE,30.0,HISPANIC
1001077,MALE,30.0,BLACK
1001078,MALE,28.0,BLACK
1001079,FEMALE,38.0,WHITE
1001080,MALE,49.0,BLACK
1001081,MALE,,BLACK
1001082,FEMALE,68.0,BLACK
1001083,MALE,28.0,BLACK
1001084,FEMALE,59.0,WHITE
1001085,MALE,47.0,WHITE
1001087,MALE,64.0,BLACK
1001088,MALE,33.0,BLACK
1001089,MALE,56.0,WHITE
1001090,MALE,51.0,WHITE
1001091,MALE,44.0,WHITE
1001092,FEMALE,48.0,BLACK
1001093,FEMALE,41.0,BLACK
1001095,FEMALE,,
1001096,FEMALE,,BLACK
1001097,MALE,46.0,WHITE
1001098,FEMALE,59.0,WHITE
1001098,FEMALE,51.0,WHITE
1001098,FEMALE,38.0,WHITE
1001099,FEMALE,53.0,BLACK
1001100,MALE,29.0,BLACK
1001101,MALE,,BLACK
1001102,MALE,55.0,BLACK
1001103,FEMALE,39.0,BLACK
1001104,FEMALE,44.0,BLACK
1001105,FEMALE,53.0,BLACK
1001106,MALE,28.0,BLACK
1001107,FEMALE,56.0,BLACK
1001109,MALE,49.0,BLACK
1001110,MALE,49.0,BLACK
1001111,FEMALE,49.0,BLACK
1001112,FEMALE,60.0,BLACK
1001114,MALE,50.0,BLACK
1001115,MALE,77.0,HISPANIC
1001117,MALE,49.0,HISPANIC
1001117,FEMALE,58.0,WHITE
1001117,FEMALE,66.0,WHITE
1001118,MALE,28.0,BLACK
1001120,MALE,28.0,HISPANIC
1001122,MALE,53.0,BLACK
1001123,FEMALE,42.0,BLACK
1001124,MALE,36.0,BLACK
1001124,FEMALE,63.0,BLACK
1001125,MALE,,HISPANIC
1001126,MALE,31.0,BLACK
1001127,FEMALE,41.0,BLACK
1001128,MALE,71.0,WHITE
1001129,MALE,37.0,BLACK
1001130,FEMALE,,BLACK
1001132,MALE,,BLACK
1001134,MALE,,WHITE
1001135,FEMALE,41.0,BLACK
1001136,MALE,58.0,
1001137,FEMALE,28.0,BLACK
1001140,FEMALE,67.0,BLACK
1001141,MALE,54.0,WHITE
1001142,MALE,54.0,BLACK
1001146,MALE,66.0,WHITE
1001147,FEMALE,46.0,BLACK
1001149,MALE,41.0,HISPANIC
1001150,MALE,43.0,BLACK
1001151,MALE,48.0,BLACK
1001152,FEMALE,40.0,BLACK
1001153,MALE,,BLACK
1001154,MALE,49.0,BLACK
1001155,MALE,51.0,BLACK
1001156,MALE,43.0,BLACK
1001157,FEMALE,36.0,BLACK
1001158,FEMALE,34.0,BLACK
1001160,MALE,27.0,BLACK
1001161,MALE,46.0,WHITE
1001162,MALE,61.0,BLACK
1001163,MALE,,BLACK
1001164,MALE,45.0,HISPANIC
1001165,MALE,54.0,BLACK
1001166,FEMALE,30.0,BLACK
1001167,MALE,65.0,HISPANIC
1001168,MALE,,BLACK
1001170,FEMALE,48.0,BLACK
1001171,MALE,55.0,
1001175,FEMALE,49.0,BLACK
1001176,FEMALE,39.0,WHITE
1001177,FEMALE,79.0,BLACK
1001178,MALE,,
1001179,MALE,56.0,BLACK
1001180,FEMALE,29.0,HISPANIC
1001182,FEMALE,39.0,HISPANIC
1001183,MALE,31.0,BLACK
1001185,MALE,46.0,WHITE
1001186,FEMALE,44.0,BLACK
1001187,MALE,31.0,BLACK
1001188,MALE,45.0,BLACK
1001189,FEMALE,28.0,BLACK
1001192,FEMALE,49.0,BLACK
1001193,MALE,47.0,BLACK
1001195,FEMALE,50.0,BLACK
1001196,MALE,,HISPANIC
1001196,MALE,64.0,WHITE
1001196,MALE,,HISPANIC
1001197,FEMALE,53.0,BLACK
1001202,MALE,55.0,BLACK
1001203,FEMALE,62.0,BLACK
1001205,FEMALE,28.0,BLACK
1001206,MALE,77.0,WHITE
1001207,MALE,50.0,HISPANIC
1001208,FEMALE,35.0,WHITE
1001209,MALE,36.0,WHITE
1001212,FEMALE,41.0,BLACK
1001214,MALE,28.0,BLACK
1001215,MALE,51.0,WHITE
1001217,FEMALE,37.0,BLACK
1001218,MALE,47.0,BLACK
1001219,FEMALE,42.0,BLACK
1001220,MALE,30.0,BLACK
1001222,MALE,,BLACK
1001223,FEMALE,30.0,BLACK
1001224,FEMALE,32.0,BLACK
1001225,FEMALE,31.0,HISPANIC
1001228,MALE,,WHITE
1001229,FEMALE,58.0,BLACK
1001230,FEMALE,50.0,BLACK
1001231,MALE,43.0,BLACK
1001232,FEMALE,50.0,BLACK
1001233,FEMALE,43.0,HISPANIC
1001234,MALE,57.0,BLACK
1001235,FEMALE,46.0,BLACK
1001237,MALE,63.0,WHITE
1001238,MALE,29.0,BLACK
1001239,MALE,47.0,WHITE
1001240,MALE,31.0,BLACK
1001241,MALE,55.0,BLACK
1001242,FEMALE,29.0,WHITE
1001243,FEMALE,30.0,WHITE
1001244,MALE,56.0,BLACK
1001245,MALE,57.0,BLACK
1001246,MALE,57.0,BLACK
1001248,MALE,,BLACK
1001249,MALE,58.0,BLACK
1001251,MALE,,BLACK
1001254,FEMALE,38.0,BLACK
1001256,MALE,41.0,BLACK
1001257,MALE,51.0,BLACK
1001258,MALE,58.0,HISPANIC
1001259,MALE,35.0,BLACK
1001260,FEMALE,31.0,WHITE
1001261,FEMALE,55.0,BLACK
1001262,FEMALE,33.0,WHITE
1001263,MALE,27.0,HISPANIC
1001265,MALE,,BLACK
1001266,MALE,36.0,BLACK
1001267,MALE,,
1001268,MALE,41.0,BLACK
1001269,MALE,55.0,BLACK
1001272,FEMALE,45.0,BLACK
1001274,MALE,55.0,BLACK
1001275,MALE,36.0,WHITE
1001276,FEMALE,54.0,WHITE
1001277,FEMALE,63.0,BLACK
1001278,FEMALE,29.0,BLACK
1001280,FEMALE,55.0,BLACK
1001281,MALE,42.0,BLACK
1001281,FEMALE,42.0,BLACK
1001282,FEMALE,57.0,HISPANIC
1001283,FEMALE,44.0,BLACK
1001284,MALE,49.0,WHITE
1001285,MALE,,WHITE
1001287,FEMALE,46.0,WHITE
1001288,FEMALE,37.0,HISPANIC
1001290,MALE,67.0,
1001292,MALE,57.0,
1001293,MALE,40.0,BLACK
1001294,FEMALE,27.0,BLACK
1001296,FEMALE,35.0,BLACK
1001300,MALE,46.0,WHITE
1001301,FEMALE,56.0,BLACK
1001302,FEMALE,53.0,BLACK
1001304,FEMALE,49.0,BLACK
1001305,MALE,58.0,WHITE
1001306,MALE,58.0,WHITE
1001309,MALE,36.0,BLACK
1001310,MALE,58.0,WHITE
1001311,MALE,58.0,WHITE
1001312,FEMALE,48.0,BLACK
1001313,MALE,32.0,WHITE
1001314,FEMALE,46.0,BLACK
1001316,MALE,40.0,WHITE
1001318,MALE,43.0,BLACK
1001320,FEMALE,33.0,BLACK
1001321,FEMALE,61.0,WHITE
1001324,MALE,,
1001326,FEMALE,46.0,BLACK
1001327,MALE,48.0,BLACK
1001329,FEMALE,51.0,HISPANIC
1001330,MALE,30.0,BLACK
1001331,FEMALE,,
1001331,FEMALE,,WHITE
1001332,FEMALE,42.0,BLACK
1001333,FEMALE,58.0,BLACK
1001334,MALE,37.0,BLACK
1001335,MALE,30.0,BLACK
1001336,MALE,54.0,BLACK
1001337,MALE,46.0,BLACK
1001338,FEMALE,31.0,HISPANIC
1001339,MALE,61.0,WHITE
1001340,FEMALE,33.0,BLACK
1001341,MALE,38.0,BLACK
1001342,MALE,33.0,HISPANIC
1001343,FEMALE,49.0,BLACK
1001344,FEMALE,39.0,BLACK
1001345,FEMALE,31.0,WHITE
1001346,FEMALE,30.0,BLACK
1001346,MALE,33.0,BLACK
1001347,FEMALE,29.0,WHITE
1001348,MALE,47.0,WHITE
1001349,MALE,56.0,WHITE
1001350,FEMALE,47.0,BLACK
1001351,MALE,56.0,WHITE
1001352,MALE,43.0,BLACK
1001355,MALE,42.0,BLACK
1001356,MALE,55.0,HISPANIC
1001357,FEMALE,61.0,BLACK
1001358,FEMALE,,ASIAN/PACIFIC ISLANDER
1001359,FEMALE,55.0,HISPANIC
1001360,MALE,68.0,BLACK
1001361,FEMALE,53.0,BLACK
1001363,FEMALE,40.0,BLACK
1001364,FEMALE,,WHITE
1001366,FEMALE,29.0,HISPANIC
1001367,FEMALE,42.0,BLACK
1001368,FEMALE,49.0,BLACK
1001369,FEMALE,55.0,WHITE
1001370,FEMALE,54.0,WHITE
1001371,MALE,43.0,ASIAN/PACIFIC ISLANDER
1001371,FEMALE,68.0,BLACK
1001372,MALE,33.0,WHITE
1001374,MALE,,BLACK
1001375,FEMALE,43.0,BLACK
1001377,FEMALE,,HISPANIC
1001377,FEMALE,,HISPANIC
1001377,FEMALE,,HISPANIC
1001379,MALE,45.0,BLACK
1001380,MALE,45.0,BLACK
1001382,FEMALE,78.0,BLACK
1001384,FEMALE,40.0,BLACK
1001385,MALE,86.0,BLACK
1001386,MALE,38.0,HISPANIC
1001387,FEMALE,95.0,BLACK
1001388,FEMALE,35.0,BLACK
1001390,MALE,,BLACK
1001391,FEMALE,95.0,BLACK
1001392,MALE,46.0,HISPANIC
1001393,MALE,53.0,BLACK
1001395,FEMALE,43.0,BLACK
1001396,MALE,62.0,BLACK
1001398,MALE,27.0,BLACK
1001399,MALE,28.0,BLACK
1001400,FEMALE,46.0,BLACK
1001401,MALE,67.0,WHITE
1001402,FEMALE,49.0,HISPANIC
1001403,FEMALE,36.0,BLACK
1001404,FEMALE,30.0,BLACK
1001405,MALE,28.0,BLACK
1001406,MALE,53.0,WHITE
1001407,MALE,,BLACK
1001408,MALE,39.0,BLACK
1001410,MALE,34.0,WHITE
1001412,FEMALE,30.0,HISPANIC
1001413,FEMALE,49.0,BLACK
1001414,FEMALE,49.0,BLACK
1001414,MALE,29.0,BLACK
1001416,FEMALE,37.0,BLACK
1001417,MALE,36.0,HISPANIC
1001418,MALE,31.0,BLACK
1001419,MALE,53.0,WHITE
1001421,FEMALE,36.0,WHITE
1001422,FEMALE,30.0,WHITE
1001423,MALE,41.0,BLACK
1001423,MALE,51.0,WHITE
1001424,MALE,39.0,BLACK
1001425,MALE,43.0,WHITE
1001426,MALE,36.0,BLACK
1001427,MALE,34.0,WHITE
1001428,FEMALE,34.0,BLACK
1001429,MALE,39.0,BLACK
1001432,MALE,,WHITE
1001433,MALE,41.0,WHITE
1001437,FEMALE,,BLACK
1001438,MALE,31.0,WHITE
1001439,FEMALE,62.0,BLACK
1001440,FEMALE,45.0,BLACK
1001442,FEMALE,,WHITE
1001444,FEMALE,51.0,BLACK
1001445,FEMALE,37.0,BLACK
1001446,MALE,32.0,BLACK
1001447,FEMALE,54.0,BLACK
1001449,FEMALE,38.0,BLACK
1001450,MALE,,BLACK
1001451,FEMALE,31.0,BLACK
1001453,MALE,33.0,BLACK
1001454,MALE,,WHITE
1001455,MALE,62.0,WHITE
1001456,MALE,,
1001457,MALE,,
1001458,MALE,,
1001460,FEMALE,38.0,BLACK
1001461,FEMALE,69.0,
1001462,MALE,37.0,BLACK
1001463,MALE,28.0,BLACK
1001465,MALE,34.0,BLACK
1001466,MALE,42.0,BLACK
1001467,FEMALE,60.0,HISPANIC
1001468,MALE,56.0,HISPANIC
1001469,FEMALE,,BLACK
1001470,MALE,39.0,WHITE
1001471,MALE,36.0,BLACK
1001472,MALE,32.0,BLACK
1001474,MALE,53.0,WHITE
1001475,MALE,53.0,BLACK
1001476,FEMALE,42.0,BLACK
1001480,MALE,,WHITE
1001481,FEMALE,50.0,HISPANIC
1001482,MALE,68.0,WHITE
1001484,FEMALE,53.0,WHITE
1001485,MALE,68.0,BLACK
1001488,MALE,51.0,BLACK
1001490,MALE,67.0,BLACK
1001491,MALE,44.0,BLACK
1001492,MALE,31.0,BLACK
1001493,FEMALE,39.0,BLACK
1001494,MALE,45.0,BLACK
1001495,MALE,80.0,HISPANIC
1001496,FEMALE,45.0,HISPANIC
1001497,FEMALE,45.0,BLACK
1001498,MALE,36.0,BLACK
1001499,MALE,46.0,WHITE
1001500,FEMALE,50.0,WHITE
1001501,MALE,37.0,BLACK
1001502,MALE,47.0,BLACK
1001503,FEMALE,59.0,
1001507,FEMALE,59.0,BLACK
1001509,MALE,58.0,BLACK
1001510,FEMALE,29.0,BLACK
1001511,MALE,35.0,BLACK
1001511,MALE,,
1001512,MALE,38.0,BLACK
1001513,MALE,35.0,WHITE
1001514,MALE,,BLACK
1001515,,,
1001516,MALE,38.0,BLACK
1001517,FEMALE,44.0,BLACK
1001518,MALE,44.0,BLACK
1001519,FEMALE,42.0,HISPANIC
1001522,MALE,,BLACK
1001524,FEMALE,33.0,WHITE
1001525,MALE,64.0,WHITE
1001526,FEMALE,41.0,BLACK
1001527,FEMALE,68.0,BLACK
1001528,MALE,30.0,BLACK
1001529,MALE,55.0,BLACK
1001530,MALE,29.0,BLACK
1001531,FEMALE,37.0,BLACK
1001532,MALE,30.0,BLACK
1001534,FEMALE,48.0,BLACK
1001535,MALE,,BLACK
1001537,MALE,39.0,HISPANIC
1001538,FEMALE,55.0,BLACK
1001539,FEMALE,50.0,BLACK
1001540,FEMALE,54.0,BLACK
1001544,MALE,31.0,HISPANIC
1001545,MALE,49.0,BLACK
1001546,MALE,,BLACK
1001547,FEMALE,61.0,BLACK
1001547,FEMALE,40.0,BLACK
1001550,FEMALE,66.0,BLACK
1001552,MALE,32.0,BLACK
1001553,MALE,56.0,WHITE
1001554,FEMALE,43.0,BLACK
1001555,MALE,51.0,WHITE
1001555,FEMALE,,BLACK
1001556,FEMALE,67.0,BLACK
1001558,FEMALE,,BLACK
1001560,MALE,31.0,BLACK
1001561,MALE,70.0,BLACK
1001562,FEMALE,69.0,HISPANIC
1001562,FEMALE,61.0,BLACK
1001565,FEMALE,32.0,BLACK
1001566,FEMALE,62.0,BLACK
1001567,FEMALE,67.0,WHITE
1001568,MALE,50.0,BLACK
1001570,MALE,31.0,BLACK
1001571,FEMALE,,BLACK
1001574,MALE,60.0,WHITE
1001575,FEMALE,47.0,BLACK
1001576,FEMALE,29.0,BLACK
1001577,FEMALE,30.0,BLACK
1001578,FEMALE,31.0,BLACK
1001579,FEMALE,37.0,BLACK
1001579,MALE,44.0,WHITE
1001580,MALE,,BLACK
1001581,MALE,34.0,WHITE
1001582,MALE,66.0,HISPANIC
1001583,MALE,71.0,BLACK
1001584,MALE,47.0,WHITE
1001586,MALE,36.0,BLACK
1001587,FEMALE,41.0,BLACK
1001588,FEMALE,,
1001590,MALE,61.0,
1001592,MALE,64.0,BLACK
1001595,MALE,31.0,HISPANIC
1001596,FEMALE,58.0,WHITE
1001598,FEMALE,55.0,BLACK
1001599,FEMALE,63.0,BLACK
1001603,MALE,,WHITE
1001605,FEMALE,37.0,BLACK
1001606,FEMALE,57.0,BLACK
1001607,MALE,27.0,BLACK
1001608,MALE,44.0,WHITE
1001610,MALE,50.0,HISPANIC
1001612,MALE,50.0,HISPANIC
1001613,FEMALE,67.0,BLACK
1001613,MALE,69.0,BLACK
1001615,FEMALE,41.0,BLACK
1001616,MALE,,HISPANIC
1001616,MALE,,HISPANIC
1001617,MALE,46.0,WHITE
1001617,FEMALE,58.0,WHITE
1001618,MALE,54.0,BLACK
1001620,MALE,66.0,HISPANIC
1001622,MALE,61.0,BLACK
1001623,FEMALE,45.0,BLACK
1001624,FEMALE,57.0,WHITE
1001627,MALE,37.0,ASIAN/PACIFIC ISLANDER
1001628,FEMALE,46.0,BLACK
1001629,FEMALE,48.0,HISPANIC
1001630,FEMALE,47.0,BLACK
1001631,FEMALE,63.0,BLACK
1001632,FEMALE,43.0,BLACK
1001634,MALE,33.0,BLACK
1001635,MALE,35.0,BLACK
1001636,FEMALE,43.0,BLACK
1001639,FEMALE,44.0,BLACK
1001640,FEMALE,50.0,HISPANIC
1001641,MALE,64.0,BLACK
1001642,FEMALE,59.0,BLACK
1001644,FEMALE,42.0,BLACK
1001645,FEMALE,34.0,BLACK
1001648,MALE,28.0,BLACK
1001649,FEMALE,40.0,BLACK
1001650,MALE,39.0,BLACK
1001652,FEMALE,39.0,BLACK
1001653,FEMALE,35.0,BLACK
1001654,FEMALE,50.0,BLACK
1001655,FEMALE,31.0,BLACK
1001656,MALE,33.0,BLACK
1001657,FEMALE,46.0,BLACK
1001658,MALE,61.0,WHITE
1001659,FEMALE,,BLACK
1001660,MALE,,WHITE
1001661,FEMALE,,BLACK
1001662,MALE,48.0,BLACK
1001663,MALE,33.0,HISPANIC
1001664,FEMALE,53.0,BLACK
1001666,MALE,,WHITE
1001667,FEMALE,57.0,BLACK
1001668,FEMALE,,WHITE
1001670,MALE,48.0,BLACK
1001671,MALE,45.0,BLACK
1001672,FEMALE,62.0,BLACK
1001674,FEMALE,32.0,BLACK
1001675,MALE,33.0,HISPANIC
1001679,FEMALE,44.0,BLACK
1001680,FEMALE,46.0,BLACK
1001681,FEMALE,31.0,HISPANIC
1001682,FEMALE,57.0,BLACK
1001683,MALE,44.0,BLACK
1001686,MALE,28.0,BLACK
1001687,MALE,58.0,BLACK
1001688,FEMALE,53.0,BLACK
1001689,FEMALE,57.0,BLACK
1001691,MALE,,WHITE
1001691,MALE,62.0,WHITE
1001691,MALE,56.0,WHITE
1001693,MALE,37.0,HISPANIC
1001694,FEMALE,41.0,BLACK
1001696,MALE,58.0,BLACK
1001697,MALE,,BLACK
1001698,MALE,35.0,WHITE
1001700,MALE,45.0,HISPANIC
1001701,FEMALE,43.0,BLACK
1001702,MALE,50.0,WHITE
1001703,FEMALE,31.0,BLACK
1001704,MALE,61.0,WHITE
1001705,MALE,55.0,BLACK
1001706,FEMALE,52.0,BLACK
1001707,MALE,38.0,BLACK
1001708,MALE,52.0,BLACK
1001709,FEMALE,44.0,WHITE
1001710,FEMALE,54.0,BLACK
1001711,MALE,45.0,WHITE
1001712,MALE,38.0,WHITE
1001713,FEMALE,43.0,BLACK
1001714,FEMALE,31.0,BLACK
1001715,MALE,61.0,WHITE
1001716,FEMALE,30.0,BLACK
1001717,FEMALE,52.0,HISPANIC
1001719,MALE,56.0,BLACK
1001721,MALE,41.0,BLACK
1001722,FEMALE,72.0,BLACK
1001723,MALE,57.0,WHITE
1001724,MALE,48.0,WHITE
1001727,FEMALE,78.0,WHITE
1001729,FEMALE,53.0,BLACK
1001730,MALE,62.0,HISPANIC
1001731,MALE,43.0,WHITE
1001731,MALE,64.0,WHITE
1001731,MALE,69.0,WHITE
1001732,MALE,53.0,BLACK
1001734,FEMALE,27.0,BLACK
1001735,FEMALE,45.0,BLACK
1001736,FEMALE,62.0,BLACK
1001738,MALE,69.0,WHITE
1001739,FEMALE,34.0,HISPANIC
1001741,MALE,66.0,HISPANIC
1001743,FEMALE,39.0,BLACK
1001745,FEMALE,29.0,BLACK
1001747,MALE,32.0,BLACK
1001748,MALE,56.0,
1001749,MALE,42.0,BLACK
1001750,MALE,29.0,WHITE
1001751,MALE,60.0,BLACK
1001753,FEMALE,60.0,BLACK
1001755,MALE,56.0,WHITE
1001756,MALE,66.0,WHITE
1001758,FEMALE,52.0,BLACK
1001759,MALE,41.0,WHITE
1001759,FEMALE,41.0,WHITE
1001761,FEMALE,67.0,BLACK
1001762,FEMALE,32.0,HISPANIC
1001763,MALE,51.0,BLACK
1001763,MALE,56.0,WHITE
1001763,MALE,56.0,WHITE
1001765,FEMALE,44.0,BLACK
1001766,MALE,,BLACK
1001767,FEMALE,52.0,BLACK
1001768,MALE,60.0,WHITE
1001769,FEMALE,,BLACK
1001770,FEMALE,,BLACK
1001771,FEMALE,47.0,BLACK
1001772,MALE,36.0,BLACK
1001773,MALE,57.0,WHITE
1001774,MALE,30.0,ASIAN/PACIFIC ISLANDER
1001775,MALE,41.0,BLACK
1001776,MALE,66.0,WHITE
1001778,MALE,,WHITE
1001779,MALE,54.0,WHITE
1001779,FEMALE,46.0,WHITE
1001780,FEMALE,38.0,BLACK
1001781,MALE,45.0,BLACK
1001783,MALE,33.0,BLACK
1001785,MALE,41.0,BLACK
1001786,MALE,38.0,BLACK
1001786,FEMALE,44.0,BLACK
1001788,FEMALE,98.0,WHITE
1001789,FEMALE,54.0,BLACK
1001790,MALE,45.0,WHITE
1001791,FEMALE,48.0,BLACK
1001793,FEMALE,63.0,BLACK
1001794,FEMALE,48.0,BLACK
1001795,MALE,30.0,WHITE
1001797,MALE,34.0,WHITE
1001799,FEMALE,42.0,BLACK
1001800,MALE,38.0,BLACK
1001801,MALE,60.0,WHITE
1001802,MALE,41.0,BLACK
1001803,MALE,34.0,BLACK
1001804,MALE,44.0,BLACK
1001806,FEMALE,44.0,BLACK
1001807,MALE,60.0,BLACK
1001808,MALE,53.0,BLACK
1001809,MALE,32.0,BLACK
1001810,MALE,58.0,BLACK
1001811,MALE,,
1001812,MALE,,
1001813,MALE,,
1001814,FEMALE,32.0,WHITE
1001815,FEMALE,40.0,BLACK
1001815,MALE,29.0,BLACK
1001817,FEMALE,28.0,BLACK
1001818,MALE,,
1001818,MALE,,
1001818,FEMALE,49.0,WHITE
1001821,FEMALE,28.0,BLACK
1001822,MALE,34.0,HISPANIC
1001823,MALE,69.0,WHITE
1001824,MALE,71.0,WHITE
1001825,MALE,,BLACK
1001825,MALE,38.0,BLACK
1001825,FEMALE,32.0,BLACK
1001825,MALE,28.0,BLACK
1001826,MALE,69.0,BLACK
1001827,FEMALE,,WHITE
1001828,MALE,49.0,BLACK
1001829,FEMALE,50.0,BLACK
1001830,MALE,65.0,WHITE
1001831,FEMALE,50.0,BLACK
1001832,FEMALE,48.0,BLACK
1001832,FEMALE,54.0,BLACK
1001833,MALE,,
1001834,MALE,69.0,WHITE
1001835,FEMALE,35.0,BLACK
1001837,MALE,35.0,BLACK
1001838,FEMALE,62.0,BLACK
1001839,FEMALE,35.0,BLACK
1001840,FEMALE,38.0,BLACK
1001843,FEMALE,57.0,BLACK
1001844,FEMALE,40.0,BLACK
1001847,FEMALE,58.0,WHITE
1001848,FEMALE,48.0,BLACK
1001849,MALE,72.0,BLACK
1001850,FEMALE,61.0,BLACK
1001851,FEMALE,50.0,
1001852,FEMALE,49.0,WHITE
1001853,MALE,66.0,WHITE
1001855,MALE,47.0,BLACK
1001856,FEMALE,62.0,BLACK
1001856,FEMALE,55.0,HISPANIC
1001856,FEMALE,41.0,WHITE
1001858,MALE,68.0,WHITE
1001862,MALE,53.0,BLACK
1001864,MALE,30.0,BLACK
1001865,MALE,49.0,HISPANIC
1001866,FEMALE,44.0,BLACK
1001867,MALE,45.0,BLACK
1001869,MALE,52.0,BLACK
1001870,FEMALE,36.0,BLACK
1001871,FEMALE,52.0,BLACK
1001872,MALE,39.0,HISPANIC
1001873,MALE,66.0,BLACK
1001876,MALE,34.0,BLACK
1001877,MALE,55.0,BLACK
1001878,FEMALE,47.0,BLACK
1001880,MALE,47.0,BLACK
1001881,FEMALE,33.0,WHITE
1001882,MALE,47.0,HISPANIC
1001884,FEMALE,35.0,WHITE
1001888,MALE,46.0,BLACK
1001889,MALE,50.0,WHITE
1001893,MALE,36.0,BLACK
1001894,FEMALE,33.0,BLACK
1001895,FEMALE,,BLACK
1001896,FEMALE,65.0,BLACK
1001897,FEMALE,55.0,HISPANIC
1001898,MALE,34.0,HISPANIC
1001899,MALE,43.0,BLACK
1001900,FEMALE,33.0,BLACK
1001902,MALE,63.0,BLACK
1001903,FEMALE,45.0,BLACK
1001904,MALE,,
1001906,FEMALE,71.0,BLACK
1001906,FEMALE,67.0,BLACK
1001909,MALE,56.0,WHITE
1001910,MALE,31.0,BLACK
1001911,MALE,60.0,HISPANIC
1001912,FEMALE,52.0,HISPANIC
1001913,FEMALE,50.0,BLACK
1001913,MALE,48.0,WHITE
1001914,FEMALE,47.0,BLACK
1001915,MALE,29.0,BLACK
1001916,MALE,48.0,WHITE
1001917,MALE,36.0,HISPANIC
1001918,FEMALE,56.0,BLACK
1001919,FEMALE,43.0,
1001922,FEMALE,48.0,WHITE
1001924,FEMALE,,WHITE
1001925,FEMALE,44.0,BLACK
1001927,MALE,,
1001928,MALE,,
1001929,FEMALE,50.0,BLACK
1001930,MALE,,
1001931,MALE,29.0,BLACK
1001932,MALE,,
1001933,FEMALE,61.0,BLACK
1001936,MALE,61.0,BLACK
1001937,FEMALE,56.0,WHITE
1001938,FEMALE,30.0,BLACK
1001939,FEMALE,53.0,HISPANIC
1001941,FEMALE,30.0,BLACK
1001942,MALE,45.0,HISPANIC
1001944,FEMALE,42.0,
1001945,MALE,34.0,HISPANIC
1001948,FEMALE,53.0,BLACK
1001949,MALE,40.0,BLACK
1001950,MALE,41.0,BLACK
1001951,MALE,32.0,BLACK
1001952,FEMALE,65.0,HISPANIC
1001953,FEMALE,57.0,BLACK
1001954,FEMALE,77.0,BLACK
